timestamp,battery,Tdb_BME680,RH_BME680,P_BME680,Alt_BME680,TVOC,ECO2,RCO2,Tdb_scd30,RH_scd30,Lux,PM1,PM25,PM10,Air,sensor_SD,note,sensor_note,Coord_X_m,Coord_Y_m,Coord_Z_m,Position_HumanReadable,sensor,UTCI_approx,UTCI_comfortable,UTCI_stressRange
2019-09-19 22:15:00+00:00,4.5037423136,28.379999999999995,26.784,102.656,-146.58,374.4,646.4,810.2,29.77,26.43,204.076,1.284,1.3159999999999998,1.3159999999999998,0.106,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.98977356422398,True,0
2019-09-19 22:20:00+00:00,4.458846283,28.044,27.256,102.65,-146.44799999999995,392.2,687.8,810.4,29.494,26.762,19.674,1.2740000000000002,1.308,1.308,0.272,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.759618616204378,True,0
2019-09-19 22:25:00+00:00,4.5039668086,28.022,27.15,102.65,-145.904,389.6,664.4,794.0,29.562,26.514,19.144,1.34,1.3780000000000001,1.3780000000000001,0.136,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.736767989755272,True,0
2019-09-19 22:30:00+00:00,4.5055381778,27.974,27.108,102.64,-145.674,391.0,663.6,803.8,29.378,26.644,40.51000000000001,1.3019999999999998,1.342,1.3460000000000003,0.124,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.69789187589157,True,0
2019-09-19 22:35:00+00:00,4.4856716395,27.87,27.365,102.6475,-145.7625,401.0,678.75,809.0,29.3225,26.9125,16.865,1.35,1.3849999999999998,1.3849999999999998,0.1175,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.633745351616408,True,0
2019-09-19 22:40:00+00:00,4.466478634,28.198,26.996,102.65,-146.072,410.8,671.8,834.4,29.396,26.82,12.868,1.3059999999999998,1.338,1.338,0.09,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.86224098580637,True,0
2019-09-19 22:45:00+00:00,4.513619423,28.158,27.125999999999998,102.65,-146.10399999999996,426.0,711.4,821.2,29.334000000000003,27.0,19.72,1.2440000000000002,1.274,1.274,0.136,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.83916239025622,True,0
2019-09-19 22:50:00+00:00,4.4702947618,28.158,27.164,102.654,-146.46599999999995,442.6,735.6,818.6,29.394000000000005,26.992,12.082,1.362,1.398,1.398,0.08800000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.841370406820857,True,0
2019-09-19 22:55:00+00:00,4.54515886325,28.1025,27.2875,102.6575,-146.6325,455.25,725.75,825.75,29.2525,27.2,11.59,1.3725,1.41,1.4125,0.09,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.80608685587389,True,0
2019-09-19 23:00:00+00:00,4.4770292284,27.852000000000004,27.634000000000004,102.66,-146.68,479.6,771.2,801.0,29.03,27.492,11.334,1.5420000000000005,1.586,1.59,0.11200000000000004,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.635468808334895,True,0
2019-09-19 23:05:00+00:00,4.516986656399999,27.31600000000001,28.464,102.652,-146.398,500.6,801.6,841.8,28.872,27.788,11.36,1.5699999999999998,1.626,1.638,0.12400000000000005,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.280291441853223,True,0
2019-09-19 23:10:00+00:00,4.4597442628,27.548000000000002,28.294,102.652,-146.398,526.0,846.2,814.6,29.184,27.561999999999994,17.834,1.336,1.374,1.384,0.156,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.443901498756084,True,0
2019-09-19 23:15:00+00:00,4.547403693500001,27.84,27.985,102.65,-146.28,536.25,842.75,835.25,29.3225,27.44,11.0575,1.5025,1.545,1.55,0.12,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.6465163872919,True,0
2019-09-19 23:20:00+00:00,4.4667030334,27.94,27.934000000000005,102.65,-145.938,561.6,894.4,831.2,29.256,27.601999999999997,-10.593999999999998,1.4780000000000002,1.52,1.526,0.16999999999999998,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.719591827253243,True,0
2019-09-19 23:25:00+00:00,4.5174355508,27.718000000000004,28.338,102.65,-146.13600000000002,568.2,905.4,837.6,29.31,27.646,10.595999999999998,1.436,1.472,1.476,0.11799999999999995,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.574421439305667,True,0
2019-09-19 23:30:00+00:00,4.467601013400001,27.94,28.090000000000003,102.646,-145.80200000000005,573.0,895.2,824.6,29.226,27.792,10.036,1.474,1.5140000000000002,1.5140000000000002,0.08399999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.72865929758831,True,0
2019-09-19 23:35:00+00:00,4.5178845408,28.018,28.052,102.646,-145.868,579.4,892.2,825.6,29.176,27.948,-33.108000000000004,1.4760000000000002,1.516,1.516,0.06999999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.786025753066017,True,0
2019-09-19 23:40:00+00:00,4.5123287439999995,28.1975,27.9675,102.6475,-145.97,594.75,925.5,830.5,29.0275,28.32,-16.807499999999994,1.2825,1.3125,1.3125,0.055,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.918922625036195,True,0
2019-09-19 23:45:00+00:00,4.521251774,27.996,28.36000000000001,102.65799999999999,-146.614,611.2,953.6,834.2,28.998,28.478,10.242,1.362,1.4,1.402,0.08199999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.78726615559943,True,0
2019-09-19 23:50:00+00:00,4.493640709,28.151999999999997,28.308000000000003,102.652,-146.398,613.0,955.6,820.4,29.068,28.506,10.212,1.456,1.496,1.4999999999999998,0.066,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.904083052187055,True,0
2019-09-19 23:55:00+00:00,4.524394417,28.122,28.464,102.66,-146.97799999999995,620.8,975.0,838.4,29.014,28.722,9.957999999999998,1.4380000000000002,1.474,1.474,0.07200000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.890247858845022,True,0
2019-09-20 00:00:00+00:00,4.50166595,27.905,28.8425,102.66,-146.835,626.0,995.5,824.0,28.975,28.8675,10.21,1.505,1.54,1.54,0.07750000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.746038828852694,True,0
2019-09-20 00:05:00+00:00,4.5183335306,27.904000000000003,28.974,102.656,-146.51600000000005,647.2,1023.8,829.2,28.98800000000001,28.974,-11.427999999999999,1.4919999999999998,1.534,1.534,0.08199999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.753045918009082,True,0
2019-09-20 00:10:00+00:00,4.4779272082000015,27.875999999999998,29.148000000000003,102.65,-146.004,653.0,1059.4,826.8,29.088,28.948,-11.553999999999998,1.4780000000000002,1.518,1.518,0.11800000000000002,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.741912629558424,True,0
2019-09-20 00:15:00+00:00,4.5131704332,27.806,29.373999999999995,102.656,-146.648,664.0,1085.8,852.0,29.252,28.89,10.11,1.604,1.6439999999999997,1.6439999999999997,0.086,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.701755419544174,True,0
2019-09-20 00:20:00+00:00,4.509129810399999,28.108,29.024,102.65,-146.23399999999995,676.0,1080.0,832.2,29.152000000000005,29.047999999999995,10.245999999999999,1.4940000000000002,1.5319999999999998,1.5319999999999998,0.09000000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.913001635271087,True,0
2019-09-20 00:25:00+00:00,4.4926866292500005,27.9875,29.2725,102.65,-146.0975,677.25,1088.25,831.25,29.0725,29.24,9.9525,1.355,1.3875,1.3875,0.065,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.834956036335665,True,0
2019-09-20 00:30:00+00:00,4.477478122799999,27.982,29.410000000000004,102.648,-145.674,701.4,1109.0,837.2,28.958,29.57200000000001,10.029999999999998,1.564,1.604,1.604,0.05600000000000002,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.838975930491415,True,0
2019-09-20 00:35:00+00:00,4.5145174028,27.692,29.936,102.626,-144.29000000000005,721.2,1151.4,830.6,28.94,29.696000000000005,10.284,1.7419999999999998,1.7839999999999996,1.7839999999999996,0.122,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.6480282322562,True,0
2019-09-20 00:40:00+00:00,4.471641635999999,27.72,29.962,102.62,-143.92600000000004,725.4,1136.8,832.6,29.1,29.54,10.175999999999998,1.446,1.482,1.482,0.06599999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.670954774890784,True,0
2019-09-20 00:45:00+00:00,4.5482455495,27.99,29.675,102.615,-143.21,739.25,1135.75,830.0,29.075,29.645000000000003,9.972499999999998,1.5425000000000002,1.5825,1.5825,0.07250000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.861129614548634,True,0
2019-09-20 00:50:00+00:00,4.4799473764,28.096000000000004,29.617999999999995,102.61,-142.86999999999995,780.6,1135.4,831.2,28.932,29.965999999999998,-11.48,1.4440000000000002,1.484,1.484,0.036000000000000004,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.939702288867046,True,0
2019-09-20 00:55:00+00:00,4.5252923966,27.936,29.966,102.618,-143.4,846.4,1160.0,830.6,28.798000000000002,30.296,8.264,1.4819999999999998,1.5219999999999998,1.5219999999999998,0.044,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.837064745442174,True,0
2019-09-20 01:00:00+00:00,4.4844370844000006,27.688,30.434,102.61200000000001,-142.83599999999996,870.6,1196.0,826.6,28.881999999999998,30.272,196.628,1.734,1.7760000000000002,1.7760000000000002,0.07200000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.674701219174707,True,0
2019-09-20 01:05:00+00:00,4.54600071925,27.6825,30.4875,102.61,-142.8775,873.5,1188.25,841.5,28.9275,30.22750000000001,-16.7625,1.46,1.4975,1.4975,0.08499999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.673703379306414,True,0
2019-09-20 01:10:00+00:00,4.4835391044,27.96,30.108,102.616,-143.43200000000004,912.2,1186.8,850.8,28.894,30.315999999999995,-5.1,1.454,1.4940000000000002,1.496,0.06,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.86423016881046,True,0
2019-09-20 01:15:00+00:00,4.522598648200001,27.840000000000003,30.336,102.614,-143.23599999999996,912.0,1202.6,818.2,28.8,30.498,10.148,1.6440000000000001,1.6860000000000004,1.6860000000000004,0.06600000000000003,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.785481352747052,True,0
2019-09-20 01:20:00+00:00,4.4765801430000005,27.676,30.67,102.622,-143.862,923.2,1216.8,829.6,28.82,30.58,16.342000000000002,1.592,1.636,1.642,0.06599999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.679703241818135,True,0
2019-09-20 01:25:00+00:00,4.5082319262,27.476,31.074,102.622,-143.762,923.8,1229.6,841.2,28.868000000000002,30.608,10.27,1.6840000000000002,1.7260000000000002,1.7260000000000002,0.08199999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.55126165960634,True,0
2019-09-20 01:30:00+00:00,4.497737527250001,27.7725,30.695,102.62,-143.7475,955.5,1225.75,830.0,28.925,30.5875,10.0375,1.5599999999999998,1.6025,1.6025,0.0475,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.755301385955903,True,0
2019-09-20 01:35:00+00:00,4.523047638,27.9,30.516,102.626,-143.96,920.6,1170.2,850.2,28.774,30.788,10.056000000000001,1.55,1.588,1.588,0.026000000000000002,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.842732393863248,True,0
2019-09-20 01:40:00+00:00,4.4992527010000005,27.478,31.248,102.62,-143.66400000000004,943.0,1219.4,828.2,28.586,31.174,10.352,1.6440000000000001,1.6880000000000002,1.6880000000000002,0.052000000000000005,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.563210654168692,True,0
2019-09-20 01:45:00+00:00,4.5151907924,27.516,31.336,102.62,-143.79600000000005,924.2,1208.0,818.6,28.78,31.038,10.288,1.582,1.624,1.624,0.08199999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.59748903298085,True,0
2019-09-20 01:50:00+00:00,4.51092565075,27.55,31.2975,102.62,-143.745,888.25,1188.25,819.25,28.79,31.045,10.3525,1.4549999999999998,1.4925000000000002,1.495,0.045,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.62114262748613,True,0
2019-09-20 01:55:00+00:00,4.5234965326,27.582,31.288,102.618,-143.398,883.6,1187.8,812.2,28.776,31.108,10.388,1.526,1.568,1.568,0.046,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.645051122399106,True,0
2019-09-20 02:00:00+00:00,4.495885563,27.622000000000003,31.242,102.6,-142.07800000000003,871.4,1177.8,821.6,28.672000000000004,31.238000000000003,10.114,1.4579999999999995,1.4980000000000002,1.4980000000000002,0.046,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.67291062563916,True,0
2019-09-20 02:05:00+00:00,4.5302309992000005,27.268,31.912,102.604,-142.276,902.4,1201.8,802.4,28.617999999999995,31.49,10.407999999999998,1.5019999999999998,1.54,1.54,0.06999999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.443477666991928,True,0
2019-09-20 02:10:00+00:00,4.5259657862000005,27.108,32.23799999999999,102.60799999999999,-142.57399999999996,893.6,1203.2,820.2,28.726,31.412,10.37,1.5279999999999998,1.568,1.568,0.07999999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.342041562224257,True,0
2019-09-20 02:15:00+00:00,4.5025076867500005,27.37,31.8875,102.6125,-143.2925,848.0,1190.25,811.5,28.7925,31.29,10.1725,1.5275,1.565,1.565,0.08249999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.519460353907256,True,0
2019-09-20 02:20:00+00:00,4.4904978754,27.25,32.116,102.61,-142.904,814.8,1172.2,793.4,28.776,31.366,10.234,1.506,1.5420000000000005,1.5420000000000005,0.057999999999999996,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.442070253939733,True,0
2019-09-20 02:25:00+00:00,4.5243945124,27.334,31.982,102.61,-142.674,806.0,1170.6,783.2,28.744,31.426,10.354,1.4659999999999995,1.504,1.5080000000000002,0.078,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.497774731597616,True,0
2019-09-20 02:30:00+00:00,4.492742729200001,27.282000000000004,32.148,102.618,-143.366,813.0,1174.6,801.6,28.698,31.56,-11.44,1.4880000000000002,1.53,1.534,0.06999999999999999,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.468270573393607,True,0
2019-09-20 02:35:00+00:00,4.55020964175,27.23,32.2775,102.62,-143.54,795.5,1156.5,808.75,28.7225,31.6075,10.24,1.58,1.6375000000000002,1.65,0.045000000000000005,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.436617222517604,True,0
2019-09-20 02:40:00+00:00,4.491171360200001,27.35,32.11,102.62,-143.696,774.8,1156.8,779.2,28.734,31.564,10.252,1.6659999999999997,1.72,1.73,0.066,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.51767904580089,True,0
2019-09-20 02:45:00+00:00,4.521476173599999,27.22,32.314,102.618,-143.398,742.8,1126.6,780.2,28.638,31.724,10.22,1.466,1.514,1.524,0.038,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.43123351343516,True,0
2019-09-20 02:50:00+00:00,4.4925182344,27.106,32.478,102.616,-143.23399999999995,710.0,1106.4,788.4,28.494,31.904,10.278,1.5119999999999998,1.5619999999999998,1.5699999999999998,0.034,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.354857810858363,True,0
2019-09-20 02:55:00+00:00,4.55049026025,26.83,33.085,102.61,-142.9625,712.5,1103.75,797.0,28.3675,32.3225,10.155,1.375,1.41,1.41,0.0475,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.18365257122393,True,0
2019-09-20 03:00:00+00:00,4.498130321600001,27.188,32.518,102.61399999999999,-143.166,718.2,1110.6,783.2,28.524,32.04,10.18,1.376,1.414,1.414,0.038,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.419267462468284,True,0
2019-09-20 03:05:00+00:00,4.5284351352000005,27.312,32.344,102.62,-143.66,705.6,1082.4,791.0,28.456,32.208,10.314000000000002,1.344,1.3799999999999997,1.3799999999999997,0.028000000000000004,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.50292242327425,True,0
2019-09-20 03:10:00+00:00,4.5005994798,27.151999999999997,32.629999999999995,102.622,-143.928,701.2,1092.4,770.2,28.375999999999998,32.358000000000004,-11.354000000000001,1.402,1.442,1.444,0.024,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.398750954474945,True,0
2019-09-20 03:15:00+00:00,4.5329247476,26.724,33.326,102.63,-144.388,701.8,1114.0,754.8,28.218000000000004,32.588,10.05,1.442,1.4780000000000002,1.4780000000000002,0.05600000000000002,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.11877311722956,True,0
2019-09-20 03:20:00+00:00,4.517660022,26.7425,33.45,102.6375,-145.025,705.0,1102.75,771.0,28.405,32.43,10.340000000000002,1.3175,1.35,1.35,0.0425,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.139918240761702,True,0
2019-09-20 03:25:00+00:00,4.5351695062,27.062,32.958,102.638,-145.048,693.4,1103.2,768.6,28.605999999999995,32.136,10.338,1.328,1.362,1.362,0.054000000000000006,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.350449209554935,True,0
2019-09-20 03:30:00+00:00,4.4967834474,27.264,32.62,102.624,-143.92800000000003,685.4,1087.0,765.6,28.644000000000005,32.074,10.118,1.4540000000000002,1.49,1.49,0.048,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,25.48314298811755,True,0
